"Periodo","cvegeo","Entidad_federativa","Población_total_ocupada_con_hijos(as)_de_seis_años_o_menos",
"2022",	00,"Estados Unidos Mexicanos","NA",
"2022",	01,"Aguascalientes","125.545 a/ ",
"2022",	02,"Baja California","267.324 a/ ",
"2022",	03,"Baja California Sur","67.308 a/ ",
"2022",	04,"Campeche","66.48 a/ ",
"2022",	05,"Coahuila de Zaragoza","277.483 a/ ",
"2022",	06,"Colima","58.078 a/ ",
"2022",	07,"Chiapas","364.607 b/ ",
"2022",	08,"Chihuahua","289.32 a/ ",
"2022",	09,"Ciudad de México","471.862 a/ ",
"2022",	10,"Durango","140.825 a/ ",
"2022",	11,"Guanajuato","517.404 a/ ",
"2022",	12,"Guerrero","233.102 a/ ",
"2022",	13,"Hidalgo","211.879 a/ ",
"2022",	14,"Jalisco","589.485 a/ ",
"2022",	15,"México","1,097.816 a/ ",
"2022",	16,"Michoacán de Ocampo","376.316 b/ ",
"2022",	17,"Morelos","147.309 a/ ",
"2022",	18,"Nayarit","90.415 a/ ",
"2022",	19,"Nuevo León","401.905 a/ ",
"2022",	20,"Oaxaca","270.74 b/ ",
"2022",	21,"Puebla","496.778 b/ ",
"2022",	22,"Querétaro","189.022 a/ ",
"2022",	23,"Quintana Roo","130.136 a/ ",
"2022",	24,"San Luis Potosí","232.552 a/ ",
"2022",	25,"Sinaloa","224.301 a/ ",
"2022",	26,"Sonora","209.369 a/ ",
"2022",	27,"Tabasco","173.743 a/ ",
"2022",	28,"Tamaulipas","258.672 a/ ",
"2022",	29,"Tlaxcala","117.125 a/ ",
"2022",	30,"Veracruz de Ignacio de la Llave","519.348 a/ ",
"2022",	31,"Yucatán","187.268 a/ ",
"2022",	32,"Zacatecas","122.613 a/ ",
"2020",	00,"Estados Unidos Mexicanos","NA",
"2020",	01,"Aguascalientes","106.987 a/ ",
"2020",	02,"Baja California","294.94 a/ ",
"2020",	03,"Baja California Sur","67.984 a/ ",
"2020",	04,"Campeche","60.587 a/ ",
"2020",	05,"Coahuila de Zaragoza","253.738 a/ ",
"2020",	06,"Colima","55.578 a/ ",
"2020",	07,"Chiapas","363.227 b/ ",
"2020",	08,"Chihuahua","304.237 a/ ",
"2020",	09,"Ciudad de México","480.657 a/ ",
"2020",	10,"Durango","157.491 a/ ",
"2020",	11,"Guanajuato","489.072 a/ ",
