"Periodo","cvegeo","Entidad_federativa","Población_de_65_años_o_más_que_recibe_una_jubilación_o_pensión_igual_o_mayor_al_valor_promedio_de_la_línea_de_pobreza_por_ingresos",
"2022",	00,"Estados Unidos Mexicanos","NA",
"2022",	01,"Aguascalientes","327.999",
"2022",	02,"Baja California","863.432",
"2022",	03,"Baja California Sur","260.168",
"2022",	04,"Campeche","199.06",
"2022",	05,"Coahuila de Zaragoza","888.527",
"2022",	06,"Colima","241.314",
"2022",	07,"Chiapas","429.756",
"2022",	08,"Chihuahua","1,019.167",
"2022",	09,"Ciudad de México","2,603.446",
"2022",	10,"Durango","469.866",
"2022",	11,"Guanajuato","1,040.971",
"2022",	12,"Guerrero","491.811",
"2022",	13,"Hidalgo","386.353",
"2022",	14,"Jalisco","1,607.353",
"2022",	15,"México","2,921.759",
"2022",	16,"Michoacán de Ocampo","654.015",
"2022",	17,"Morelos","372.619",
"2022",	18,"Nayarit","283.663",
"2022",	19,"Nuevo León","1,569.172",
"2022",	20,"Oaxaca","313.668",
"2022",	21,"Puebla","962.347",
"2022",	22,"Querétaro","522.869",
"2022",	23,"Quintana Roo","374.566",
"2022",	24,"San Luis Potosí","482.413",
"2022",	25,"Sinaloa","549.524",
"2022",	26,"Sonora","678.972",
"2022",	27,"Tabasco","418.634",
"2022",	28,"Tamaulipas","697.511",
"2022",	29,"Tlaxcala","220.9",
"2022",	30,"Veracruz de Ignacio de la Llave","1,221.77",
"2022",	31,"Yucatán","486.324",
"2022",	32,"Zacatecas","325.875",
"2020",	00,"Estados Unidos Mexicanos","NA",
"2020",	01,"Aguascalientes","337.492",
"2020",	02,"Baja California","919.289",
"2020",	03,"Baja California Sur","234.05",
"2020",	04,"Campeche","207.259",
"2020",	05,"Coahuila de Zaragoza","775.79",
"2020",	06,"Colima","216.434",
"2020",	07,"Chiapas","546.486",
"2020",	08,"Chihuahua","1,080.623",
"2020",	09,"Ciudad de México","1,989.19",
"2020",	10,"Durango","482.329",
"2020",	11,"Guanajuato","1,284.612",
"2020",	12,"Guerrero","581.379",
"2020",	13,"Hidalgo","622.478",
"2020",	14,"Jalisco","1,855.758",
"2020",	15,"México","2,834.332",
"2020",	16,"Michoacán de Ocampo","612.509",
"2020",	17,"Morelos","392.926",
"2020",	18,"Nayarit","270.584",
"2020",	19,"Nuevo León","1,249.831",
"2020",	20,"Oaxaca","534.531",
"2020",	21,"Puebla","1,084.511",
"2020",	22,"Querétaro","512.303",
"2020",	23,"Quintana Roo","461.241",
"2020",	24,"San Luis Potosí","598.536",
"2020",	25,"Sinaloa","537.057",
"2020",	26,"Sonora","741.302",
"2020",	27,"Tabasco","462.01",
"2020",	28,"Tamaulipas","873.463",
"2020",	29,"Tlaxcala","240.212",
"2020",	30,"Veracruz de Ignacio de la Llave","1,326.454",
"2020",	31,"Yucatán","511.462",
"2020",	32,"Zacatecas","361.831",
"2018",	00,"Estados Unidos Mexicanos","NA",
"2018",	01,"Aguascalientes","361.925",
"2018",	02,"Baja California","1,078.125",
"2018",	03,"Baja California Sur","249.403",
"2018",	04,"Campeche","328.27",
"2018",	05,"Coahuila de Zaragoza","936.583",
"2018",	06,"Colima","261.524",
"2018",	07,"Chiapas","876.864",
"2018",	08,"Chihuahua","1,280.343",
"2018",	09,"Ciudad de México","1,587.249",
"2018",	10,"Durango","651.236",
"2018",	11,"Guanajuato","1,818.454",
"2018",	12,"Guerrero","1,025.418",
"2018",	13,"Hidalgo","732.204",
"2018",	14,"Jalisco","2,015.704",
"2018",	15,"México","4,449.781",
"2018",	16,"Michoacán de Ocampo","963.119",
"2018",	17,"Morelos","566.384",
"2018",	18,"Nayarit","391.789",
"2018",	19,"Nuevo León","1,902.926",
"2018",	20,"Oaxaca","904.831",
"2018",	21,"Puebla","1,626.083",
"2018",	22,"Querétaro","676.365",
"2018",	23,"Quintana Roo","522.139",
"2018",	24,"San Luis Potosí","823.74",
"2018",	25,"Sinaloa","999.3",
"2018",	26,"Sonora","990.869",
"2018",	27,"Tabasco","547.486",
"2018",	28,"Tamaulipas","1,269.244",
"2018",	29,"Tlaxcala","404.335",
"2018",	30,"Veracruz de Ignacio de la Llave","2,040.217",
"2018",	31,"Yucatán","704.144",
