"Periodo","cvegeo","Entidad_federativa","Población_total_de_65_años_o_más_que_recibe_una__jubilación_o_pensión",
"2022",	00,"Estados Unidos Mexicanos","NA",
"2022",	01,"Aguascalientes","361.872",
"2022",	02,"Baja California","907.637",
"2022",	03,"Baja California Sur","281.693",
"2022",	04,"Campeche","238.828",
"2022",	05,"Coahuila de Zaragoza","962.225",
"2022",	06,"Colima","262.076",
"2022",	07,"Chiapas","565.115",
"2022",	08,"Chihuahua","1,072.494",
"2022",	09,"Ciudad de México","2,857.552",
"2022",	10,"Durango","531.556",
"2022",	11,"Guanajuato","1,144.377",
"2022",	12,"Guerrero","609.517",
"2022",	13,"Hidalgo","511.723",
"2022",	14,"Jalisco","1,787.245",
"2022",	15,"México","3,248.426",
"2022",	16,"Michoacán de Ocampo","796.737",
"2022",	17,"Morelos","415.96",
"2022",	18,"Nayarit","313.638",
"2022",	19,"Nuevo León","1,694.541",
"2022",	20,"Oaxaca","399.431",
"2022",	21,"Puebla","1,092.526",
"2022",	22,"Querétaro","575.703",
"2022",	23,"Quintana Roo","414.27",
"2022",	24,"San Luis Potosí","532.812",
"2022",	25,"Sinaloa","635.417",
"2022",	26,"Sonora","785.547",
"2022",	27,"Tabasco","522.323",
"2022",	28,"Tamaulipas","811.522",
"2022",	29,"Tlaxcala","266.707",
"2022",	30,"Veracruz de Ignacio de la Llave","1,436.039",
"2022",	31,"Yucatán","525.97",
"2022",	32,"Zacatecas","374.768",
"2020",	00,"Estados Unidos Mexicanos","NA",
"2020",	01,"Aguascalientes","385.144",
"2020",	02,"Baja California","992.738",
"2020",	03,"Baja California Sur","255.012",
"2020",	04,"Campeche","245.946",
"2020",	05,"Coahuila de Zaragoza","855.785",
"2020",	06,"Colima","240.534",
"2020",	07,"Chiapas","806.681",
"2020",	08,"Chihuahua","1,161.57",
"2020",	09,"Ciudad de México","2,155.968",
"2020",	10,"Durango","554.176",
"2020",	11,"Guanajuato","1,393.274",
"2020",	12,"Guerrero","732.395",
"2020",	13,"Hidalgo","802.06",
"2020",	14,"Jalisco","2,027.022",
"2020",	15,"México","3,339.065",
"2020",	16,"Michoacán de Ocampo","757.586",
"2020",	17,"Morelos","456.033",
"2020",	18,"Nayarit","332.679",
"2020",	19,"Nuevo León","1,316.419",
"2020",	20,"Oaxaca","724.582",
"2020",	21,"Puebla","1,293.192",
"2020",	22,"Querétaro","567.756",
"2020",	23,"Quintana Roo","516.499",
"2020",	24,"San Luis Potosí","683.853",
"2020",	25,"Sinaloa","635.705",
"2020",	26,"Sonora","861.757",
"2020",	27,"Tabasco","594.086",
"2020",	28,"Tamaulipas","955.552",
"2020",	29,"Tlaxcala","303.706",
"2020",	30,"Veracruz de Ignacio de la Llave","1,669.48",
"2020",	31,"Yucatán","572.888",
"2020",	32,"Zacatecas","424.749",
"2018",	00,"Estados Unidos Mexicanos","NA",
"2018",	01,"Aguascalientes","422.33",
"2018",	02,"Baja California","1,156.038",
"2018",	03,"Baja California Sur","270.786",
"2018",	04,"Campeche","368.069",
"2018",	05,"Coahuila de Zaragoza","1,068.796",
"2018",	06,"Colima","290.887",
"2018",	07,"Chiapas","1,222.783",
"2018",	08,"Chihuahua","1,373.929",
"2018",	09,"Ciudad de México","1,834.266",
"2018",	10,"Durango","746.831",
"2018",	11,"Guanajuato","1,925.61",
"2018",	12,"Guerrero","1,297.766",
"2018",	13,"Hidalgo","956.626",
"2018",	14,"Jalisco","2,376.131",
"2018",	15,"México","5,209.152",
"2018",	16,"Michoacán de Ocampo","1,234.288",
"2018",	17,"Morelos","665.773",
"2018",	18,"Nayarit","466.242",
"2018",	19,"Nuevo León","1,998.917",
"2018",	20,"Oaxaca","1,263.38",
"2018",	21,"Puebla","1,847.873",
"2018",	22,"Querétaro","752.373",
"2018",	23,"Quintana Roo","574.425",
"2018",	24,"San Luis Potosí","910.363",
"2018",	25,"Sinaloa","1,125.676",
"2018",	26,"Sonora","1,134.623",
"2018",	27,"Tabasco","753.502",
"2018",	28,"Tamaulipas","1,391.832",
"2018",	29,"Tlaxcala","497.269",
"2018",	30,"Veracruz de Ignacio de la Llave","2,468.657",
"2018",	31,"Yucatán","761.909",
"2018",	32,"Zacatecas","533.457",
"2016",	00,"Estados Unidos Mexicanos","NA",
"2016",	01,"Aguascalientes","518.321",
"2016",	02,"Baja California","1,145.905",
"2016",	03,"Baja California Sur","264.471",
"2016",	04,"Campeche","386.343",
"2016",	05,"Coahuila de Zaragoza","928.655",
"2016",	06,"Colima","315.64",
"2016",	07,"Chiapas","1,580.201",
"2016",	08,"Chihuahua","1,377.524",
"2016",	09,"Ciudad de México","2,070.659",
"2016",	10,"Durango","568.565",
"2016",	11,"Guanajuato","1,693.321",
"2016",	12,"Guerrero","1,480.644",
"2016",	13,"Hidalgo","1,032.766",
"2016",	14,"Jalisco","2,292.701",
"2016",	15,"México","4,388.619",
"2016",	16,"Michoacán de Ocampo","1,229.129",
"2016",	17,"Morelos","640.891",
"2016",	18,"Nayarit","464.645",
"2016",	19,"Nuevo León","1,493.112",
