"Periodo","cvegeo","Entidad_federativa","Porcentaje_que_representa_el_ingreso_de_los_dos_deciles_más_bajos_sobre_los_dos_deciles_más_altos",
"2024",	00,"Estados Unidos Mexicanos","12.5322901",
"2024",	01,"Aguascalientes","15.9777365",
"2024",	02,"Baja California","17.6983166",
"2024",	03,"Baja California Sur","16.3680787",
"2024",	04,"Campeche","13.4960425",
"2024",	05,"Coahuila de Zaragoza","16.3594736",
"2024",	06,"Colima","15.1738875",
"2024",	07,"Chiapas","13.5872898",
"2024",	08,"Chihuahua","13.7984458",
"2024",	09,"Ciudad de México","12.6127278",
"2024",	10,"Durango","14.6356914",
"2024",	11,"Guanajuato","15.3441946",
"2024",	12,"Guerrero","12.0103726",
"2024",	13,"Hidalgo","14.6968444",
"2024",	14,"Jalisco","15.1438672",
"2024",	15,"México","16.8394384",
"2024",	16,"Michoacán de Ocampo","13.7672771",
"2024",	17,"Morelos","15.1108667",
"2024",	18,"Nayarit","14.8954691",
"2024",	19,"Nuevo León","11.7246171",
"2024",	20,"Oaxaca","11.1058816",
"2024",	21,"Puebla","14.6296912",
"2024",	22,"Querétaro","14.5374785",
"2024",	23,"Quintana Roo","16.5244914",
"2024",	24,"San Luis Potosí","11.492981",
"2024",	25,"Sinaloa","16.816012",
"2024",	26,"Sonora","14.0987395",
"2024",	27,"Tabasco","12.915994",
"2024",	28,"Tamaulipas","15.393653",
"2024",	29,"Tlaxcala","16.510308",
"2024",	30,"Veracruz de Ignacio de la Llave","14.9812657",
"2024",	31,"Yucatán","13.428518",
"2024",	32,"Zacatecas","14.2037742",
"2022",	00,"Estados Unidos Mexicanos","11.8821764",
"2022",	01,"Aguascalientes","12.2446615",
"2022",	02,"Baja California","15.0972535",
"2022",	03,"Baja California Sur","13.792423",
"2022",	04,"Campeche","11.8414322",
"2022",	05,"Coahuila de Zaragoza","14.1788572",
"2022",	06,"Colima","15.3102534",
"2022",	07,"Chiapas","11.6979611",
"2022",	08,"Chihuahua","10.8588562",
"2022",	09,"Ciudad de México","12.1692018",
"2022",	10,"Durango","13.3673475",
"2022",	11,"Guanajuato","15.422523",
"2022",	12,"Guerrero","11.1849964",
"2022",	13,"Hidalgo","13.6182308",
"2022",	14,"Jalisco","15.487166",
"2022",	15,"México","15.5229593",
"2022",	16,"Michoacán de Ocampo","12.8173963",
"2022",	17,"Morelos","13.445181",
"2022",	18,"Nayarit","11.9425158",
"2022",	19,"Nuevo León","13.3228093",
"2022",	20,"Oaxaca","10.5508524",
"2022",	21,"Puebla","14.0278891",
"2022",	22,"Querétaro","14.2039889",
"2022",	23,"Quintana Roo","14.31808",
"2022",	24,"San Luis Potosí","11.9426534",
"2022",	25,"Sinaloa","14.5086068",
"2022",	26,"Sonora","13.0804975",
"2022",	27,"Tabasco","13.0872899",
"2022",	28,"Tamaulipas","13.6384804",
"2022",	29,"Tlaxcala","17.5216438",
"2022",	30,"Veracruz de Ignacio de la Llave","12.6676664",
"2022",	31,"Yucatán","12.5707135",
"2022",	32,"Zacatecas","12.9393872",
"2020",	00,"Estados Unidos Mexicanos","10.9964055",
"2020",	01,"Aguascalientes","13.393508",
"2020",	02,"Baja California","12.3792372",
"2020",	03,"Baja California Sur","12.7882704",
"2020",	04,"Campeche","10.1159502",
