"Periodo","cvegeo","Entidad_federativa","Proporción_de_presidentas_municipales",
"2022",	00,"Estados Unidos Mexicanos","22.9327902240326",
"2022",	01,"Aguascalientes","18.1818181818182",
"2022",	02,"Baja California","42.8571428571429",
"2022",	03,"Baja California Sur","80",
"2022",	04,"Campeche","46.1538461538462",
"2022",	05,"Coahuila de Zaragoza","31.5789473684211",
"2022",	06,"Colima","60",
"2022",	07,"Chiapas","17.8861788617886",
"2022",	08,"Chihuahua","16.4179104477612",
"2022",	09,"Ciudad de México","50",
"2022",	10,"Durango","46.1538461538462",
"2022",	11,"Guanajuato","32.6086956521739",
"2022",	12,"Guerrero","28.75",
"2022",	13,"Hidalgo","20.2380952380952",
"2022",	14,"Jalisco","19.2",
"2022",	15,"México","37.0967741935484",
"2022",	16,"Michoacán de Ocampo","22.1238938053097",
"2022",	17,"Morelos","20",
"2022",	18,"Nayarit","40",
"2022",	19,"Nuevo León","21.5686274509804",
"2022",	20,"Oaxaca","12.5",
"2022",	21,"Puebla","20.2764976958525",
"2022",	22,"Querétaro","27.7777777777778",
"2022",	23,"Quintana Roo","63.6363636363636",
"2022",	24,"San Luis Potosí","28.0701754385965",
"2022",	25,"Sinaloa","38.8888888888889",
"2022",	26,"Sonora","22.2222222222222",
"2022",	27,"Tabasco","47.0588235294118",
"2022",	28,"Tamaulipas","39.5348837209302",
"2022",	29,"Tlaxcala","16.6666666666667",
"2022",	30,"Veracruz de Ignacio de la Llave","24.1706161137441",
"2022",	31,"Yucatán","30.188679245283",
"2022",	32,"Zacatecas","20.6896551724138",
"2020",	00,"Estados Unidos Mexicanos","23.0988206588044",
"2020",	01,"Aguascalientes","11.1111111111111",
"2020",	02,"Baja California","66.6666666666667",
"2020",	03,"Baja California Sur","40",
"2020",	04,"Campeche","27.2727272727273",
"2020",	05,"Coahuila de Zaragoza","36.8421052631579",
"2020",	06,"Colima","20",
"2020",	07,"Chiapas","30.6451612903226",
"2020",	08,"Chihuahua","26.865671641791",
"2020",	09,"Ciudad de México","25",
"2020",	10,"Durango","30.7692307692308",
"2020",	11,"Guanajuato","28.8888888888889",
"2020",	12,"Guerrero","20.9876543209877",
"2020",	13,"Hidalgo","16.6666666666667",
"2020",	14,"Jalisco","22.4",
