"Periodo","cvegeo","Entidad_federativa","Mujeres_presidentas_municipales",
"2022",	00,"Estados Unidos Mexicanos","563",
"2022",	01,"Aguascalientes","2",
"2022",	02,"Baja California","3",
"2022",	03,"Baja California Sur","4",
"2022",	04,"Campeche","6",
"2022",	05,"Coahuila de Zaragoza","12",
"2022",	06,"Colima","6",
"2022",	07,"Chiapas","22",
"2022",	08,"Chihuahua","11",
"2022",	09,"Ciudad de México","8",
"2022",	10,"Durango","18",
"2022",	11,"Guanajuato","15",
"2022",	12,"Guerrero","23",
"2022",	13,"Hidalgo","17",
"2022",	14,"Jalisco","24",
"2022",	15,"México","46",
"2022",	16,"Michoacán de Ocampo","25",
"2022",	17,"Morelos","7",
"2022",	18,"Nayarit","8",
"2022",	19,"Nuevo León","11",
"2022",	20,"Oaxaca","70",
"2022",	21,"Puebla","44",
"2022",	22,"Querétaro","5",
"2022",	23,"Quintana Roo","7",
"2022",	24,"San Luis Potosí","16",
"2022",	25,"Sinaloa","7",
"2022",	26,"Sonora","16",
"2022",	27,"Tabasco","8",
"2022",	28,"Tamaulipas","17",
"2022",	29,"Tlaxcala","10",
"2022",	30,"Veracruz de Ignacio de la Llave","51",
"2022",	31,"Yucatán","32",
"2022",	32,"Zacatecas","12",
"2020",	00,"Estados Unidos Mexicanos","568",
"2020",	01,"Aguascalientes","1",
"2020",	02,"Baja California","4",
"2020",	03,"Baja California Sur","2",
"2020",	04,"Campeche","3",
"2020",	05,"Coahuila de Zaragoza","14",
"2020",	06,"Colima","2",
"2020",	07,"Chiapas","38",
"2020",	08,"Chihuahua","18",
"2020",	09,"Ciudad de México","4",
"2020",	10,"Durango","12",
"2020",	11,"Guanajuato","13",
"2020",	12,"Guerrero","17",
"2020",	13,"Hidalgo","14",
"2020",	14,"Jalisco","28",
"2020",	15,"México","40",
"2020",	16,"Michoacán de Ocampo","23",
"2020",	17,"Morelos","5",
"2020",	18,"Nayarit","5",
"2020",	19,"Nuevo León","11",
"2020",	20,"Oaxaca","74",
"2020",	21,"Puebla","47",
"2020",	22,"Querétaro","6",
"2020",	23,"Quintana Roo","4",
"2020",	24,"San Luis Potosí","18",
"2020",	25,"Sinaloa","7",
"2020",	26,"Sonora","27",
"2020",	27,"Tabasco","7",
"2020",	28,"Tamaulipas","19",
"2020",	29,"Tlaxcala","6",
"2020",	30,"Veracruz de Ignacio de la Llave","55",
"2020",	31,"Yucatán","29",
"2020",	32,"Zacatecas","15",
"2018",	00,"Estados Unidos Mexicanos","512",
"2018",	01,"Aguascalientes","3",
"2018",	02,"Baja California","2",
"2018",	03,"Baja California Sur","2",
"2018",	04,"Campeche","3",
"2018",	05,"Coahuila de Zaragoza","14",
"2018",	06,"Colima","2",
"2018",	07,"Chiapas","28",
"2018",	08,"Chihuahua","19",
"2018",	09,"Ciudad de México","4",
"2018",	10,"Durango","12",
"2018",	11,"Guanajuato","14",
"2018",	12,"Guerrero","17",
"2018",	13,"Hidalgo","18",
"2018",	14,"Jalisco","27",
"2018",	15,"México","15",
"2018",	16,"Michoacán de Ocampo","22",
"2018",	17,"Morelos","6",
"2018",	18,"Nayarit","6",
"2018",	19,"Nuevo León","9",
"2018",	20,"Oaxaca","60",
"2018",	21,"Puebla","43",
"2018",	22,"Querétaro","6",
"2018",	23,"Quintana Roo","3",
"2018",	24,"San Luis Potosí","16",
"2018",	25,"Sinaloa","5",
"2018",	26,"Sonora","28",
"2018",	27,"Tabasco","7",
"2018",	28,"Tamaulipas","16",
"2018",	29,"Tlaxcala","6",
"2018",	30,"Veracruz de Ignacio de la Llave","55",
"2018",	31,"Yucatán","29",
"2018",	32,"Zacatecas","15",
"2016",	00,"Estados Unidos Mexicanos","278",
"2016",	01,"Aguascalientes","1",
"2016",	02,"Baja California","ND",
"2016",	03,"Baja California Sur","2",
"2016",	04,"Campeche","0",
"2016",	05,"Coahuila de Zaragoza","1",
